time,temperature_2m (°C),relativehumidity_2m (%),precipitation (mm),rain (mm),cloudcover (%),cloudcover_low (%),cloudcover_mid (%),cloudcover_high (%),windspeed_10m (km/h),windspeed_100m (km/h),winddirection_10m (°),winddirection_100m (°),windgusts_10m (km/h),latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
2022-01-01T06:00,19.6,94,0,0,41,19,13,52,4.4,10.1,351,17,24.1,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-01T07:00,19.2,95,0,0,81,55,10,86,4,9.4,5,23,16.9,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-01T08:00,19.3,95,0,0,83,60,4,88,4.6,8.4,18,31,18.4,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-01T09:00,19.8,94,0,0,100,95,4,86,4.8,7.4,13,29,21.6,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-01T10:00,20.7,90,0,0,100,91,8,71,6.3,7.8,31,34,23.8,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-01T11:00,21.6,86,0,0,94,79,8,60,3.9,4.8,34,42,33.8,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-01T12:00,22.7,83,0.1,0.1,54,27,12,75,2.9,3.9,60,68,33.5,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-01T13:00,24.2,76,0,0,100,63,59,76,7.8,26.9,112,98,33.5,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-01T14:00,25.3,71,0.2,0.2,100,62,57,46,9.7,26.4,129,107,39.2,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-01T15:00,25.8,69,0.3,0.3,59,31,43,17,8.7,24.5,138,110,39.2,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-01T16:00,25.6,72,0.4,0.4,54,11,51,44,6.9,24,141,107,38.5,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-01T17:00,25.6,71,0.2,0.2,100,39,97,96,4,23.9,170,102,31.7,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-01T18:00,23.6,80,5.8,5.8,67,14,48,85,7.2,18,270,92,22.3,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-01T19:00,24,80,0.1,0.1,45,8,31,65,13.1,14,291,64,28.1,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-01T20:00,23.7,80,0.4,0.4,47,17,20,65,13.8,16.9,309,40,23.8,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-01T21:00,23.2,81,0,0,69,11,65,67,13,18.4,316,39,15.5,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-01T22:00,22.1,87,0.7,0.7,82,24,70,60,15.7,28.3,323,43,9,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-01T23:00,21.5,90,0.6,0.6,58,1,58,73,13.8,29.8,332,45,15.1,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-02T00:00,21.2,91,0.1,0.1,64,0,56,100,7.9,16.5,66,70,16.2,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-02T01:00,20.9,93,0,0,48,0,32,95,8.9,19.2,76,77,14,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-02T02:00,20.6,93,0,0,34,0,9,96,8.7,19.6,83,84,13,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-02T03:00,20.2,95,0,0,36,0,10,100,8.6,19.4,92,91,10.4,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-02T04:00,19.8,95,0,0,31,0,4,94,8.8,18.9,99,98,9.7,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-02T05:00,19.4,96,0,0,27,0,6,79,7.4,17.7,104,102,10.1,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-02T06:00,19.2,96,0,0,39,0,25,81,5.5,14.8,113,108,10.4,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-02T07:00,19.5,94,0,0,32,0,29,50,6.4,12.4,128,116,9.4,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-02T08:00,19.3,95,0,0,23,1,24,27,7.1,11.8,135,121,9,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-02T09:00,19.2,96,0,0,22,0,26,22,5.8,13,112,114,11.5,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-02T10:00,21.8,85,0,0,15,0,13,24,7.7,12,101,99,19.1,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-02T11:00,23.3,78,0,0,12,1,14,8,10.9,14.6,98,99,25.9,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-02T12:00,24.7,73,0,0,19,14,10,0,14.2,18.8,111,110,31.7,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-02T13:00,25.8,69,0,0,21,14,13,3,14.5,19,117,117,30.2,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-02T14:00,26.3,67,0.1,0.1,51,25,45,4,11.3,14.4,127,127,30.2,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-02T15:00,25.5,71,0.5,0.5,62,22,50,42,9.9,12.2,123,124,29.5,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-02T16:00,25,74,4.5,4.5,100,37,79,73,14.5,19.7,113,114,33.8,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-02T17:00,24.3,78,1.2,1.2,84,32,57,69,11.8,16.3,113,112,32.4,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-02T18:00,23.6,80,0.9,0.9,75,19,67,60,7.4,9.4,133,130,20.5,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-02T19:00,25.4,71,0,0,34,9,27,32,7.2,9.7,153,153,18,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-02T20:00,25.6,69,0,0,24,4,21,26,4.5,5.8,151,150,14,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-02T21:00,24.8,73,0.4,0.4,48,11,39,48,1.1,1.1,252,252,7.2,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-02T22:00,23.7,81,0,0,53,13,45,49,4.8,9,347,355,7.6,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-02T23:00,23,86,0,0,55,17,41,51,6.9,15.1,354,1,13.3,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-03T00:00,22.5,89,0,0,62,15,60,41,7.2,16.5,3,11,16.9,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-03T01:00,22.3,89,0,0,52,8,55,38,6.5,15.6,6,15,18.7,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-03T02:00,22,89,0,0,57,10,67,26,6.2,14.8,21,26,16.2,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-03T03:00,21.7,90,0,0,45,5,62,10,5.9,14.8,43,43,12.2,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-03T04:00,21.5,91,0,0,49,15,56,7,6,15.6,65,61,10.8,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-03T05:00,20.9,93,0,0,33,6,42,8,6.3,16.1,77,74,9,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-03T06:00,20.4,95,0,0,2,0,2,2,6.6,16.8,81,80,8.6,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-03T07:00,20.5,93,0,0,3,0,2,5,5.4,15.5,86,86,11.9,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-03T08:00,20.2,94,0,0,6,0,2,16,5.4,14.8,90,89,10.4,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-03T09:00,20.2,95,0,0,8,1,1,22,5.5,13.4,101,96,10.8,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-03T10:00,22.7,85,0,0,15,2,1,41,4.1,7.6,105,98,13.7,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-03T11:00,24,79,0,0,30,9,9,56,5.7,7.6,108,109,19.8,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-03T12:00,25.5,72,0.2,0.2,46,24,15,52,6.6,8.4,119,121,19.8,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-03T13:00,25.2,73,3.6,3.6,88,27,97,18,6.4,7.9,117,120,16.6,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-03T14:00,25.2,77,4.5,4.5,64,20,69,16,6.3,7.8,103,103,24.8,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-03T15:00,24.7,79,2,2,72,24,55,58,7.1,9,120,119,22.3,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-03T16:00,24.8,81,1.2,1.2,98,24,86,84,5.6,7.2,105,108,18.7,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-03T17:00,24.4,84,0.5,0.5,92,42,42,97,4.3,5.1,275,278,12.6,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-03T18:00,24.8,85,2.2,2.2,83,47,18,99,9.9,13.3,303,303,22.7,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-03T19:00,23.5,90,1.5,1.5,100,98,30,100,9.8,13.2,306,305,23,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-03T20:00,23,92,0.9,0.9,100,94,13,100,8.4,12.7,313,313,20.9,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-03T21:00,22.6,93,0.2,0.2,100,100,21,100,9.8,16.7,343,341,22.7,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-03T22:00,22,95,1.2,1.2,100,61,34,100,6.5,13.6,341,343,13.7,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-03T23:00,21.8,95,0.9,0.9,68,18,37,100,6.8,14.8,357,357,11.2,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-04T00:00,21.7,95,0.7,0.7,61,3,47,100,7.6,15.8,357,1,14.8,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-04T01:00,21.6,95,0.4,0.4,80,0,87,92,7.3,15.5,349,359,13.7,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-04T02:00,21.6,95,0.5,0.5,80,4,91,71,6.8,15.4,3,11,11.5,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-04T03:00,21.2,96,0.4,0.4,74,12,78,53,7.1,16.2,15,21,11.9,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-04T04:00,21.1,96,0.4,0.4,56,11,59,35,7,16.4,35,40,9.4,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-04T05:00,21.2,95,0.7,0.7,37,6,37,30,8.7,19.3,52,57,12.6,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-04T06:00,20.9,96,0.1,0.1,27,8,3,61,9.1,20.5,72,72,13.7,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-04T07:00,20.8,93,0,0,40,11,5,89,9.4,21,86,84,19.8,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-04T08:00,20.7,92,0,0,43,10,8,97,9,20.5,90,89,19.4,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-04T09:00,20.7,92,0,0,34,16,13,38,9.4,19.8,97,93,19.4,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-04T10:00,22.3,87,0,0,28,11,19,22,9.4,17.6,90,90,24.1,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-04T11:00,23.6,81,0,0,28,17,21,1,14,19.8,90,89,34.6,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-04T12:00,25.1,75,0.1,0.1,27,18,12,13,17.3,23.9,95,95,43.9,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-04T13:00,26.2,71,0.1,0.1,62,40,27,32,18.6,25.2,99,100,45.4,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-04T14:00,26.9,69,0.3,0.3,100,65,83,83,18.6,25.9,105,104,48.2,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-04T15:00,26.3,72,2.3,2.3,92,13,84,99,14.4,20.4,112,111,39.6,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-04T16:00,26.6,73,1.5,1.5,100,22,88,100,13.7,21.1,125,123,37.4,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-04T17:00,25.8,76,3.6,3.6,74,7,63,100,11.1,17.1,119,120,35.6,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-04T18:00,24.5,81,9.1,9.1,97,24,76,99,16.9,24,114,114,37.1,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-04T19:00,24.5,80,0.4,0.4,89,33,48,100,14.7,21.1,118,120,32.4,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-04T20:00,23.9,82,0.4,0.4,100,37,78,100,12.6,20.5,110,112,26.3,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-04T21:00,23.4,84,0.4,0.4,100,47,56,100,10.8,19.2,120,118,24.8,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-04T22:00,22.9,86,0.8,0.8,100,25,94,100,9.8,19.2,126,124,22.3,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-04T23:00,22.4,89,0.5,0.5,89,0,98,100,9.4,18.8,90,97,23,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-05T00:00,22.2,91,0.3,0.3,90,0,100,100,10.5,20.9,86,88,25.2,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-05T01:00,22,91,0.3,0.3,86,14,72,100,11.5,22.8,94,95,25.9,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-05T02:00,21.9,91,0.1,0.1,98,11,97,100,14.6,26.4,100,101,28.1,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-05T03:00,21.7,90,0.1,0.1,95,5,100,100,14.8,26.7,104,104,30.2,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-05T04:00,21.5,91,0.1,0.1,95,21,80,93,14.6,26.2,110,108,32.8,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-05T05:00,21.2,92,0.3,0.3,100,62,94,89,15.9,27.9,115,115,33.5,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-05T06:00,21.1,93,0.1,0.1,100,88,79,97,17.7,30.3,114,114,34.2,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-05T07:00,21.3,92,0.2,0.2,100,90,85,98,18.7,31.9,115,115,37.1,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-05T08:00,21.2,93,0.3,0.3,100,92,74,99,19.5,32,115,116,37.1,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-05T09:00,21,93,0.8,0.8,100,96,95,100,20,33.6,116,116,36.4,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-05T10:00,20.9,95,1,1,100,81,83,100,20.9,34.9,117,116,37.1,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-05T11:00,21,96,1.2,1.2,64,16,34,96,22.2,35.8,119,119,37.4,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-05T12:00,21.2,96,1.4,1.4,100,67,82,87,22.5,34.8,122,122,36.4,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-05T13:00,21.6,96,1.2,1.2,100,55,70,68,24.2,35.3,127,126,37.1,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-05T14:00,21.8,95,0.9,0.9,58,39,30,16,25.7,36.4,132,132,41.4,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-05T15:00,22.5,91,0.3,0.3,87,37,54,71,26.9,37.7,142,142,42.5,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-05T16:00,23.5,89,0.1,0.1,58,21,54,21,24.9,34.7,146,145,33.1,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-05T17:00,24.9,82,0.1,0.1,35,14,31,12,21.8,30,142,142,37.8,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-05T18:00,26.4,77,0.1,0.1,56,13,40,69,19.6,27.6,144,144,43.2,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-05T19:00,26.1,72,0.3,0.3,74,26,37,93,14.5,20.8,153,152,34.2,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-05T20:00,26.1,72,0,0,74,27,33,99,14.4,20.6,143,144,31.7,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-05T21:00,24.4,78,0.2,0.2,57,17,21,98,10.2,16.8,138,138,23.8,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-05T22:00,23.4,82,0.1,0.1,56,7,34,99,10.3,19.8,102,106,16.9,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-05T23:00,22.8,86,0,0,47,1,28,98,9.1,19.4,108,112,15.8,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-06T00:00,22.2,90,0,0,53,5,32,98,9.9,19.9,123,122,13.3,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-06T01:00,21.5,91,0.5,0.5,62,22,25,92,11.5,21.7,136,137,19.4,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-06T02:00,21.2,92,0.2,0.2,52,9,30,86,10.4,20.1,134,134,21.2,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-06T03:00,20.8,93,0.1,0.1,51,6,28,96,9.3,18.7,126,128,25.2,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-06T04:00,20.5,94,0,0,69,25,29,96,11.5,20.7,122,125,28.4,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-06T05:00,20.3,94,0,0,78,30,36,97,13.4,23.5,117,122,30.2,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-06T06:00,20.3,94,0,0,100,70,26,86,13.7,23.5,117,119,29.9,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-06T07:00,20.4,93,0,0,100,91,24,69,12.1,21.3,127,127,24.1,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-06T08:00,20.4,94,0.1,0.1,100,100,29,37,11.2,20.9,130,134,23,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-06T09:00,20.4,95,0.1,0.1,100,100,35,55,13.6,22.9,127,135,25.2,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-06T10:00,20.7,94,0.1,0.1,100,94,31,75,14.5,22.8,125,128,29.9,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-06T11:00,21.6,90,0.2,0.2,100,100,22,2,17.9,25.7,142,143,31.7,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-06T12:00,22.2,88,0.1,0.1,80,75,18,4,17.8,25.3,159,160,31,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-06T13:00,23.1,83,0.9,0.9,100,96,71,8,14.1,19.1,167,168,32.4,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-06T14:00,23.3,84,2.7,2.7,100,98,59,12,12.2,16.6,178,180,34.9,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-06T15:00,23,90,2.6,2.6,92,77,29,16,14.7,19.8,216,217,39.2,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-06T16:00,23.4,91,0.5,0.5,86,76,27,5,16.1,21.5,236,235,41.8,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-06T17:00,23.3,89,0.5,0.5,100,97,75,14,17.8,24.3,249,249,41.4,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-06T18:00,23.3,89,0.2,0.2,100,95,69,27,16.8,23.4,255,256,41.4,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-06T19:00,22,93,0.3,0.3,100,98,36,15,18,25.2,270,271,32.8,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-06T20:00,21.4,88,0.4,0.4,60,27,36,48,18.4,27.1,274,274,37.8,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-06T21:00,20.9,90,0.2,0.2,100,51,66,75,18.4,26.9,281,282,35.6,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-06T22:00,20.1,94,0.1,0.1,100,44,89,97,15.3,24.5,285,287,32,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-06T23:00,19.8,95,0.1,0.1,100,98,95,96,15.1,26.9,288,288,33.5,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-07T00:00,19.7,96,0.1,0.1,100,83,99,99,17,28.3,287,288,33.1,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-07T01:00,19.4,97,0.1,0.1,100,97,96,100,14.6,30.1,290,291,31,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-07T02:00,19.1,98,0.5,0.5,100,93,95,99,14,28.8,293,294,29.2,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-07T03:00,19.1,96,0.1,0.1,100,96,93,86,13.4,25.8,294,295,29.9,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-07T04:00,19,95,0.1,0.1,100,100,94,66,13,25.1,294,295,29.2,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-07T05:00,18.9,95,0,0,100,92,91,52,13.2,25.3,292,294,28.1,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-07T06:00,18.8,96,0,0,100,100,85,35,14.8,26.3,293,293,29.2,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-07T07:00,18.6,98,0,0,100,100,85,57,15,26.9,294,295,26.3,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-07T08:00,18.5,98,0.5,0.5,100,100,65,51,14.7,25,295,295,26.3,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-07T09:00,18.5,97,0.1,0.1,100,87,55,86,14,23.9,293,293,25.9,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-07T10:00,18.8,95,0.2,0.2,100,73,67,86,15.3,25.9,300,299,30.6,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-07T11:00,19.1,93,0.2,0.2,100,85,76,82,18.2,25.3,297,298,36,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-07T12:00,19.7,89,0.2,0.2,100,86,90,92,19,26.3,295,295,38.2,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-07T13:00,20.1,86,0.2,0.2,100,87,97,93,17.1,23.8,295,295,38.5,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-07T14:00,20.2,86,0.4,0.4,100,97,98,96,16.4,22.7,289,290,40,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-07T15:00,20.2,86,0.4,0.4,100,29,97,94,17,23.1,287,288,42.5,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-07T16:00,20.2,86,0.3,0.3,100,35,98,92,18.6,26,292,292,41.8,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-07T17:00,20.6,86,0.3,0.3,100,35,97,81,18.7,26.8,289,290,45.7,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-07T18:00,20.6,88,0.2,0.2,100,48,95,65,19,27.4,289,289,41.8,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-07T19:00,19.8,93,0.5,0.5,100,90,99,34,18.5,27.7,291,291,37.4,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-07T20:00,19.1,96,0.7,0.7,100,100,96,6,15.6,25.8,293,293,30.2,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-07T21:00,18.8,97,0.7,0.7,100,99,100,3,15,29.5,294,294,28.4,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-07T22:00,18.5,98,0.7,0.7,100,98,90,1,14.7,29.4,292,292,29.5,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-07T23:00,18.4,98,0.7,0.7,100,100,96,1,15.8,25.6,294,294,28.4,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-08T00:00,18.3,98,0.6,0.6,100,100,80,1,14.3,23.5,298,299,26.6,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-08T01:00,18.2,98,0.1,0.1,100,100,64,0,12.7,20.6,299,299,25.2,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-08T02:00,18.4,96,0.2,0.2,100,89,70,0,13.4,22,301,302,24.1,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-08T03:00,18.3,97,0.2,0.2,100,100,63,0,12.7,20.3,305,307,24.8,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-08T04:00,18.2,98,0.3,0.3,100,99,64,0,13.5,20.6,304,306,23.8,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-08T05:00,18,98,0.3,0.3,100,100,54,0,13,19.6,304,306,26.3,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-08T06:00,17.9,98,0,0,100,100,47,0,11.9,19,305,307,25.2,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-08T07:00,18.4,96,0,0,100,100,34,0,12.4,19.7,306,308,24.1,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-08T08:00,18.4,96,0,0,100,99,56,0,12.3,20.9,302,306,24.8,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-08T09:00,18.3,96,0,0,100,96,62,0,13.8,22.2,303,306,26.6,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-08T10:00,18.8,93,0.1,0.1,100,67,94,0,16.9,24.3,308,310,33.1,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-08T11:00,19.4,90,0.1,0.1,100,74,91,0,17.1,24,312,313,35.6,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-08T12:00,19.6,90,0.1,0.1,100,85,89,0,18.1,24.7,314,313,35.6,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-08T13:00,20,88,0.1,0.1,100,99,85,0,18.6,25.5,313,313,40.7,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-08T14:00,20.1,88,0.1,0.1,100,100,73,0,19.6,26.8,311,311,39.6,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-08T15:00,20.1,89,0.1,0.1,100,100,57,0,21.1,28.8,307,307,41.4,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-08T16:00,20.1,89,0.3,0.3,100,100,59,1,21.3,29.4,300,301,42.8,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-08T17:00,19.6,89,0.1,0.1,100,100,58,3,23.2,32.5,298,298,45,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-08T18:00,19.2,92,0.1,0.1,100,100,49,21,22.1,31.5,300,301,43.6,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-08T19:00,18.8,91,0.1,0.1,100,100,54,2,22.6,32.3,301,301,43.9,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-08T20:00,18.4,92,0.1,0.1,100,100,69,1,22.4,32.9,303,304,43.9,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-08T21:00,18.1,92,0,0,100,100,50,0,22.5,34.3,302,303,42.1,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-08T22:00,17.7,94,0,0,81,63,40,0,19.1,31.6,302,302,38.2,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-08T23:00,17.4,95,0,0,61,44,35,0,19.1,34,302,303,38.9,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-09T00:00,17.4,95,0.1,0.1,89,62,49,13,17.9,27.9,304,306,32.8,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-09T01:00,17.4,95,0,0,92,65,39,34,15.2,26.1,306,308,29.9,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-09T02:00,17.5,92,0,0,81,49,38,47,15.6,24.5,308,310,28.1,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-09T03:00,17.3,95,0,0,87,62,33,38,14.5,24.2,312,314,27,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-09T04:00,17.1,97,0,0,100,90,46,24,14,23.7,312,314,24.8,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-09T05:00,17.1,97,0,0,100,94,64,23,14.5,23.4,312,315,24.8,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-09T06:00,17.2,95,0,0,96,63,56,18,14,23.5,316,319,25.6,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-09T07:00,17.5,95,0,0,100,93,35,8,14.1,23.9,320,323,27,-23.5505,-46.6333,739,0,GMT,GMT
2022-01-09T08:00,17.6,95,0,0,100,100,28,1,14.3,24.1,319,322,27,-23.5505,-46.6333,739,0,GMT,GMT
